Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
North Yorkshire,E10000023,Upper tier local authority,2020-03-31,19,NA,NA,184,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-31,48,NA,NA,312,NA,NA
Norfolk,E10000020,Upper tier local authority,2020-03-31,25,NA,NA,230,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-03-31,26,NA,NA,198,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-31,44,NA,NA,252,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-03-31,87,NA,NA,567,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-31,93,NA,NA,637,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-31,77,NA,NA,705,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-31,78,NA,NA,778,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-03-31,30,NA,NA,240,NA,NA
Essex,E10000012,Upper tier local authority,2020-03-31,87,NA,NA,699,NA,NA
East Sussex,E10000011,Upper tier local authority,2020-03-31,27,NA,NA,144,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-31,15,NA,NA,152,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-31,51,NA,NA,418,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-31,68,NA,NA,559,NA,NA
Cambridgeshire,E10000003,Upper tier local authority,2020-03-31,20,NA,NA,201,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-31,23,NA,NA,247,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-31,12,NA,NA,325,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-03-31,41,NA,NA,456,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-31,36,NA,NA,292,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-31,25,NA,NA,261,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-31,19,NA,NA,211,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-31,34,NA,NA,545,NA,NA
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-31,16,NA,NA,176,NA,NA
Redbridge,E09000026,Upper tier local authority,2020-03-31,26,NA,NA,241,NA,NA
Newham,E09000025,Upper tier local authority,2020-03-31,44,NA,NA,370,NA,NA
Merton,E09000024,Upper tier local authority,2020-03-31,28,NA,NA,275,NA,NA
Lewisham,E09000023,Upper tier local authority,2020-03-31,38,NA,NA,358,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-31,40,NA,NA,549,NA,NA
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-31,12,NA,NA,151,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-31,18,NA,NA,227,NA,NA
Islington,E09000019,Upper tier local authority,2020-03-31,16,NA,NA,210,NA,NA
Hounslow,E09000018,Upper tier local authority,2020-03-31,22,NA,NA,256,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-03-31,33,NA,NA,275,NA,NA
Havering,E09000016,Upper tier local authority,2020-03-31,26,NA,NA,176,NA,NA
Harrow,E09000015,Upper tier local authority,2020-03-31,27,NA,NA,393,NA,NA
Haringey,E09000014,Upper tier local authority,2020-03-31,18,NA,NA,237,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-31,17,NA,NA,212,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-31,31,NA,NA,253,NA,NA
Greenwich,E09000011,Upper tier local authority,2020-03-31,30,NA,NA,251,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-31,26,NA,NA,289,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-31,39,NA,NA,421,NA,NA
Croydon,E09000008,Upper tier local authority,2020-03-31,47,NA,NA,515,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-31,18,NA,NA,244,NA,NA
Bromley,E09000006,Upper tier local authority,2020-03-31,44,NA,NA,412,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-31,45,NA,NA,589,NA,NA
Bexley,E09000004,Upper tier local authority,2020-03-31,20,NA,NA,201,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-31,45,NA,NA,550,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-31,18,NA,NA,164,NA,NA
City of London,E09000001,Upper tier local authority,2020-03-31,1,NA,NA,11,NA,NA
Gateshead,E08000037,Upper tier local authority,2020-03-31,19,NA,NA,102,NA,NA
Wakefield,E08000036,Upper tier local authority,2020-03-31,16,NA,NA,116,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-31,24,NA,NA,237,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-03-31,19,NA,NA,127,NA,NA
Calderdale,E08000033,Upper tier local authority,2020-03-31,5,NA,NA,57,NA,NA
Bradford,E08000032,Upper tier local authority,2020-03-31,20,NA,NA,149,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-31,23,NA,NA,260,NA,NA
Walsall,E08000030,Upper tier local authority,2020-03-31,30,NA,NA,273,NA,NA
Solihull,E08000029,Upper tier local authority,2020-03-31,17,NA,NA,168,NA,NA
Sandwell,E08000028,Upper tier local authority,2020-03-31,35,NA,NA,279,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-31,22,NA,NA,238,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-31,29,NA,NA,207,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-31,131,NA,NA,1064,NA,NA
Sunderland,E08000024,Upper tier local authority,2020-03-31,46,NA,NA,163,NA,NA
South Tyneside,E08000023,Upper tier local authority,2020-03-31,13,NA,NA,60,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-31,19,NA,NA,94,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-31,34,NA,NA,240,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-31,110,NA,NA,766,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-03-31,29,NA,NA,184,NA,NA
Doncaster,E08000017,Upper tier local authority,2020-03-31,14,NA,NA,127,NA,NA
Barnsley,E08000016,Upper tier local authority,2020-03-31,33,NA,NA,179,NA,NA
Wirral,E08000015,Upper tier local authority,2020-03-31,16,NA,NA,139,NA,NA
Sefton,E08000014,Upper tier local authority,2020-03-31,33,NA,NA,156,NA,NA
St. Helens,E08000013,Upper tier local authority,2020-03-31,18,NA,NA,137,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-31,41,NA,NA,347,NA,NA
Knowsley,E08000011,Upper tier local authority,2020-03-31,14,NA,NA,98,NA,NA
Wigan,E08000010,Upper tier local authority,2020-03-31,24,NA,NA,123,NA,NA
Trafford,E08000009,Upper tier local authority,2020-03-31,13,NA,NA,146,NA,NA
Tameside,E08000008,Upper tier local authority,2020-03-31,18,NA,NA,116,NA,NA
Stockport,E08000007,Upper tier local authority,2020-03-31,18,NA,NA,160,NA,NA
Salford,E08000006,Upper tier local authority,2020-03-31,29,NA,NA,191,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-03-31,19,NA,NA,127,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-31,13,NA,NA,151,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-31,33,NA,NA,228,NA,NA
Bury,E08000002,Upper tier local authority,2020-03-31,6,NA,NA,100,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-31,22,NA,NA,102,NA,NA
Dorset,E06000059,Upper tier local authority,2020-03-31,5,NA,NA,82,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-31,6,NA,NA,77,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-03-31,17,NA,NA,95,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-31,19,NA,NA,122,NA,NA
Bedford,E06000055,Upper tier local authority,2020-03-31,13,NA,NA,90,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-03-31,10,NA,NA,118,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-31,20,NA,NA,126,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-31,9,NA,NA,125,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-31,18,NA,NA,128,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-03-31,18,NA,NA,128,NA,NA
County Durham,E06000047,Upper tier local authority,2020-03-31,22,NA,NA,148,NA,NA
Isle of Wight,E06000046,Upper tier local authority,2020-03-31,1,NA,NA,19,NA,NA
Southampton,E06000045,Upper tier local authority,2020-03-31,20,NA,NA,125,NA,NA
Portsmouth,E06000044,Upper tier local authority,2020-03-31,1,NA,NA,85,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-03-31,6,NA,NA,94,NA,NA
Milton Keynes,E06000042,Upper tier local authority,2020-03-31,17,NA,NA,149,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-03-31,8,NA,NA,86,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-31,7,NA,NA,90,NA,NA
Slough,E06000039,Upper tier local authority,2020-03-31,6,NA,NA,129,NA,NA
Reading,E06000038,Upper tier local authority,2020-03-31,5,NA,NA,82,NA,NA
West Berkshire,E06000037,Upper tier local authority,2020-03-31,4,NA,NA,73,NA,NA
Bracknell Forest,E06000036,Upper tier local authority,2020-03-31,9,NA,NA,46,NA,NA
Medway,E06000035,Upper tier local authority,2020-03-31,17,NA,NA,136,NA,NA
Thurrock,E06000034,Upper tier local authority,2020-03-31,10,NA,NA,93,NA,NA
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-31,15,NA,NA,87,NA,NA
Luton,E06000032,Upper tier local authority,2020-03-31,26,NA,NA,151,NA,NA
Peterborough,E06000031,Upper tier local authority,2020-03-31,4,NA,NA,50,NA,NA
Swindon,E06000030,Upper tier local authority,2020-03-31,4,NA,NA,46,NA,NA
Torbay,E06000027,Upper tier local authority,2020-03-31,7,NA,NA,49,NA,NA
Plymouth,E06000026,Upper tier local authority,2020-03-31,2,NA,NA,58,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-03-31,11,NA,NA,102,NA,NA
North Somerset,E06000024,Upper tier local authority,2020-03-31,4,NA,NA,55,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-03-31,18,NA,NA,151,NA,NA
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-31,3,NA,NA,71,NA,NA
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-31,6,NA,NA,67,NA,NA
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-31,9,NA,NA,49,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-31,14,NA,NA,133,NA,NA
Rutland,E06000017,Upper tier local authority,2020-03-31,2,NA,NA,6,NA,NA
Leicester,E06000016,Upper tier local authority,2020-03-31,27,NA,NA,134,NA,NA
Derby,E06000015,Upper tier local authority,2020-03-31,24,NA,NA,211,NA,NA
York,E06000014,Upper tier local authority,2020-03-31,5,NA,NA,39,NA,NA
North Lincolnshire,E06000013,Upper tier local authority,2020-03-31,8,NA,NA,34,NA,NA
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-31,2,NA,NA,31,NA,NA
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-31,15,NA,NA,77,NA,NA
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-31,2,NA,NA,21,NA,NA
Blackpool,E06000009,Upper tier local authority,2020-03-31,12,NA,NA,44,NA,NA
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-31,8,NA,NA,46,NA,NA
Warrington,E06000007,Upper tier local authority,2020-03-31,19,NA,NA,87,NA,NA
Halton,E06000006,Upper tier local authority,2020-03-31,9,NA,NA,57,NA,NA
Darlington,E06000005,Upper tier local authority,2020-03-31,2,NA,NA,28,NA,NA
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-31,8,NA,NA,72,NA,NA
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-31,8,NA,NA,63,NA,NA
Middlesbrough,E06000002,Upper tier local authority,2020-03-31,15,NA,NA,87,NA,NA
Hartlepool,E06000001,Upper tier local authority,2020-03-31,3,NA,NA,20,NA,NA
England,E92000001,Nation,2020-03-30,3483,3485,-2,28928,28928,0
South West,E12000009,Region,2020-03-30,163,NA,NA,1246,NA,NA
South East,E12000008,Region,2020-03-30,473,NA,NA,3808,NA,NA
London,E12000007,Region,2020-03-30,844,NA,NA,9184,NA,NA
East of England,E12000006,Region,2020-03-30,300,NA,NA,2296,NA,NA
West Midlands,E12000005,Region,2020-03-30,430,NA,NA,3435,NA,NA
East Midlands,E12000004,Region,2020-03-30,207,NA,NA,1722,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-30,285,NA,NA,2007,NA,NA
North West,E12000002,Region,2020-03-30,506,NA,NA,3381,NA,NA
North East,E12000001,Region,2020-03-30,175,NA,NA,966,NA,NA
Worcestershire,E10000034,Upper tier local authority,2020-03-30,45,NA,NA,284,NA,NA
West Sussex,E10000032,Upper tier local authority,2020-03-30,32,NA,NA,236,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-03-30,40,NA,NA,287,NA,NA
Surrey,E10000030,Upper tier local authority,2020-03-30,100,NA,NA,695,NA,NA
Suffolk,E10000029,Upper tier local authority,2020-03-30,23,NA,NA,164,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-03-30,41,NA,NA,377,NA,NA
Somerset,E10000027,Upper tier local authority,2020-03-30,9,NA,NA,70,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-30,39,NA,NA,279,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-03-30,35,NA,NA,294,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-03-30,31,NA,NA,165,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-30,53,NA,NA,264,NA,NA
Norfolk,E10000020,Upper tier local authority,2020-03-30,27,NA,NA,205,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-03-30,28,NA,NA,172,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-30,14,NA,NA,208,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-03-30,97,NA,NA,480,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-30,62,NA,NA,544,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-30,86,NA,NA,628,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-30,85,NA,NA,700,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-03-30,33,NA,NA,210,NA,NA
Essex,E10000012,Upper tier local authority,2020-03-30,76,NA,NA,612,NA,NA
East Sussex,E10000011,Upper tier local authority,2020-03-30,14,NA,NA,117,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-30,9,NA,NA,137,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-30,39,NA,NA,367,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-30,34,NA,NA,491,NA,NA
Cambridgeshire,E10000003,Upper tier local authority,2020-03-30,25,NA,NA,181,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-30,29,NA,NA,224,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-30,26,NA,NA,313,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-03-30,26,NA,NA,415,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-30,24,NA,NA,256,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-30,15,NA,NA,236,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-30,23,NA,NA,192,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-30,52,NA,NA,511,NA,NA
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-30,12,NA,NA,160,NA,NA
Redbridge,E09000026,Upper tier local authority,2020-03-30,24,NA,NA,215,NA,NA
Newham,E09000025,Upper tier local authority,2020-03-30,37,NA,NA,326,NA,NA
Merton,E09000024,Upper tier local authority,2020-03-30,23,NA,NA,247,NA,NA
Lewisham,E09000023,Upper tier local authority,2020-03-30,27,NA,NA,320,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-30,52,NA,NA,509,NA,NA
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-30,19,NA,NA,139,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-30,22,NA,NA,209,NA,NA
Islington,E09000019,Upper tier local authority,2020-03-30,18,NA,NA,194,NA,NA
Hounslow,E09000018,Upper tier local authority,2020-03-30,24,NA,NA,234,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-03-30,19,NA,NA,242,NA,NA
Havering,E09000016,Upper tier local authority,2020-03-30,16,NA,NA,150,NA,NA
Harrow,E09000015,Upper tier local authority,2020-03-30,29,NA,NA,366,NA,NA
Haringey,E09000014,Upper tier local authority,2020-03-30,20,NA,NA,219,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-30,12,NA,NA,195,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-30,18,NA,NA,222,NA,NA
Greenwich,E09000011,Upper tier local authority,2020-03-30,13,NA,NA,221,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-30,26,NA,NA,263,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-30,28,NA,NA,382,NA,NA
Croydon,E09000008,Upper tier local authority,2020-03-30,56,NA,NA,468,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-30,17,NA,NA,226,NA,NA
Bromley,E09000006,Upper tier local authority,2020-03-30,39,NA,NA,368,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-30,57,NA,NA,544,NA,NA
Bexley,E09000004,Upper tier local authority,2020-03-30,15,NA,NA,181,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-30,42,NA,NA,505,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-30,11,NA,NA,146,NA,NA
City of London,E09000001,Upper tier local authority,2020-03-30,2,NA,NA,10,NA,NA
Gateshead,E08000037,Upper tier local authority,2020-03-30,30,NA,NA,83,NA,NA
Wakefield,E08000036,Upper tier local authority,2020-03-30,11,NA,NA,100,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-30,27,NA,NA,213,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-03-30,19,NA,NA,108,NA,NA
Calderdale,E08000033,Upper tier local authority,2020-03-30,12,NA,NA,52,NA,NA
Bradford,E08000032,Upper tier local authority,2020-03-30,23,NA,NA,129,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-30,21,NA,NA,237,NA,NA
Walsall,E08000030,Upper tier local authority,2020-03-30,27,NA,NA,243,NA,NA
Solihull,E08000029,Upper tier local authority,2020-03-30,14,NA,NA,151,NA,NA
Sandwell,E08000028,Upper tier local authority,2020-03-30,35,NA,NA,244,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-30,28,NA,NA,216,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-30,23,NA,NA,178,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-30,123,NA,NA,933,NA,NA
Sunderland,E08000024,Upper tier local authority,2020-03-30,29,NA,NA,117,NA,NA
South Tyneside,E08000023,Upper tier local authority,2020-03-30,13,NA,NA,47,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-30,3,NA,NA,75,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-30,19,NA,NA,206,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-30,75,NA,NA,656,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-03-30,27,NA,NA,155,NA,NA
Doncaster,E08000017,Upper tier local authority,2020-03-30,19,NA,NA,113,NA,NA
Barnsley,E08000016,Upper tier local authority,2020-03-30,15,NA,NA,146,NA,NA
Wirral,E08000015,Upper tier local authority,2020-03-30,18,NA,NA,123,NA,NA
Sefton,E08000014,Upper tier local authority,2020-03-30,19,NA,NA,123,NA,NA
St. Helens,E08000013,Upper tier local authority,2020-03-30,23,NA,NA,119,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-30,43,NA,NA,306,NA,NA
Knowsley,E08000011,Upper tier local authority,2020-03-30,22,NA,NA,84,NA,NA
Wigan,E08000010,Upper tier local authority,2020-03-30,19,NA,NA,99,NA,NA
Trafford,E08000009,Upper tier local authority,2020-03-30,19,NA,NA,133,NA,NA
Tameside,E08000008,Upper tier local authority,2020-03-30,10,NA,NA,98,NA,NA
Stockport,E08000007,Upper tier local authority,2020-03-30,23,NA,NA,142,NA,NA
Salford,E08000006,Upper tier local authority,2020-03-30,21,NA,NA,162,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-03-30,11,NA,NA,108,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-30,18,NA,NA,138,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-30,24,NA,NA,195,NA,NA
Bury,E08000002,Upper tier local authority,2020-03-30,16,NA,NA,94,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-30,17,NA,NA,80,NA,NA
Dorset,E06000059,Upper tier local authority,2020-03-30,12,NA,NA,77,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-30,13,NA,NA,71,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-03-30,7,NA,NA,78,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-30,11,NA,NA,103,NA,NA
Bedford,E06000055,Upper tier local authority,2020-03-30,7,NA,NA,77,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-03-30,13,NA,NA,108,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-30,11,NA,NA,106,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-30,8,NA,NA,116,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-30,16,NA,NA,110,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-03-30,12,NA,NA,110,NA,NA
County Durham,E06000047,Upper tier local authority,2020-03-30,20,NA,NA,126,NA,NA
Isle of Wight,E06000046,Upper tier local authority,2020-03-30,3,NA,NA,18,NA,NA
